,Occupancy,WorkingHours,Delta Temperature,Delta Humidity,Delta Light,Delta CO2
6315,0,0,0.5749999999999993,-2.085000000000001,0.0,-53.0
9075,0,0,0.6000000000000014,-2.0600000000000023,0.0,-52.25
4689,0,0,0.6000000000000014,-2.085000000000001,0.0,-53.0
4538,0,0,0.6000000000000014,-2.110000000000003,0.0,-60.25
9595,0,0,0.6000000000000014,-2.0600000000000023,0.0,-60.25
1589,0,0,0.6000000000000014,-2.2600000000000016,0.0,-62.25
8148,0,0,0.7100000000000009,-2.2600000000000016,0.0,-60.25
1512,0,0,0.6366666666666987,-2.2600000000000016,0.0,-53.25
7743,0,0,0.6000000000000014,-2.2600000000000016,0.0,-55.25
8721,0,0,0.6000000000000014,-2.2600000000000016,0.0,-53.75
5437,0,0,0.6000000000000014,-2.370000000000001,0.0,-47.25
5898,0,0,0.7100000000000009,-2.370000000000001,0.0,-49.25
33,0,0,0.7100000000000009,-2.4200000000000017,0.0,-51.75
11271,0,0,0.7100000000000009,-2.4700000000000024,0.0,-53.25
2253,0,0,0.7100000000000009,-2.4700000000000024,0.0,-55.25
1235,0,0,0.7100000000000009,-2.4700000000000024,0.0,-53.75
10550,0,0,0.7100000000000009,-2.4925000000000033,0.0,-58.0
2819,0,0,0.7100000000000009,-2.4700000000000024,0.0,-57.25
5049,0,0,0.7100000000000009,-2.4700000000000024,0.0,-57.25
686,0,0,0.6000000000000014,-2.4700000000000024,0.0,-55.75
3967,0,0,0.6000000000000014,-2.5599999999999987,0.0,-62.66666666666703
3976,0,0,0.6275000000000013,-2.567499999999999,0.0,-59.5
3060,0,0,0.6000000000000014,-2.59,0.0,-57.0
5855,0,0,0.6000000000000014,-2.59,0.0,-60.0
4829,0,0,0.6000000000000014,-2.6899999999999977,0.0,-60.0
9588,0,0,0.6000000000000014,-2.6899999999999977,0.0,-62.0
5850,0,0,0.6000000000000014,-2.6899999999999977,0.0,-62.66666666666703
7703,0,0,0.6000000000000014,-2.6566666666666983,0.0,-64.33333333333297
5381,0,0,0.6000000000000014,-2.6899999999999977,0.0,-57.5
8632,0,0,0.6000000000000014,-2.6899999999999977,0.0,-57.5
3656,0,0,0.6550000000000011,-2.6899999999999977,0.0,-59.5
7643,0,0,0.6000000000000014,-2.6899999999999977,0.0,-53.5
8147,0,0,0.6550000000000011,-2.789999999999999,0.0,-55.33333333333297
8973,0,0,0.6550000000000011,-2.789999999999999,0.0,-57.5
7738,0,0,0.6000000000000014,-2.789999999999999,0.0,-62.0
7472,0,0,0.6000000000000014,-2.789999999999999,0.0,-62.5
6740,0,0,0.6000000000000014,-2.789999999999999,0.0,-60.0
11127,0,0,0.6000000000000014,-2.789999999999999,0.0,-57.0
8999,0,0,0.6366666666666987,-2.789999999999999,0.0,-58.0
5642,0,0,0.6000000000000014,-2.789999999999999,0.0,-58.0
4456,0,0,0.6000000000000014,-2.789999999999999,0.0,-57.0
1417,0,0,0.6550000000000011,-2.789999999999999,0.0,-63.0
2348,0,0,0.6000000000000014,-2.789999999999999,0.0,-61.75
6309,0,0,0.6000000000000014,-2.789999999999999,0.0,-59.5
2606,0,0,0.6000000000000014,-2.844999999999999,0.0,-60.0
7695,0,0,0.6000000000000014,-2.844999999999999,0.0,-57.5
3680,0,0,0.6000000000000014,-2.8999999999999986,0.0,-56.0
3211,0,0,0.6000000000000014,-2.789999999999999,0.0,-58.0
998,0,0,0.6000000000000014,-2.789999999999999,0.0,-57.66666666666703
1860,0,0,0.6000000000000014,-2.844999999999999,0.0,-59.5
3476,0,0,0.6000000000000014,-2.789999999999999,0.0,-65.5
11093,0,0,0.6000000000000014,-2.789999999999999,0.0,-53.0
4737,0,0,0.6000000000000014,-2.863333333333305,0.0,-56.0
3812,0,0,0.6000000000000014,-2.844999999999999,0.0,-55.0
1978,0,0,0.6000000000000014,-2.8999999999999986,0.0,-53.66666666666703
3315,0,0,0.6000000000000014,-2.844999999999999,0.0,-58.0
4186,0,0,0.6000000000000014,-2.8999999999999986,0.0,-58.0
6582,0,0,0.5500000000000007,-2.8949999999999996,0.0,-59.5
7307,0,0,0.6000000000000014,-2.8999999999999986,0.0,-57.0
8303,0,0,0.5500000000000007,-2.9499999999999993,0.0,-59.5
648,0,0,0.6000000000000014,-2.8999999999999986,0.0,-58.0
298,0,0,0.5500000000000007,-2.9499999999999993,0.0,-58.0
4420,0,0,0.6000000000000014,-2.9499999999999993,0.0,-55.0
8215,0,0,0.6000000000000014,-3.0500000000000007,0.0,-56.5
9128,0,0,0.6000000000000014,-3.1000000000000014,0.0,-62.0
11081,0,0,0.6000000000000014,-3.1000000000000014,0.0,-62.0
585,0,0,0.6000000000000014,-3.1000000000000014,0.0,-56.5
5119,0,0,0.6000000000000014,-3.1000000000000014,0.0,-57.0
8080,0,0,0.6000000000000014,-3.1900000000000013,0.0,-54.0
1917,0,0,0.6000000000000014,-3.1900000000000013,0.0,-52.0
948,0,0,0.6000000000000014,-3.1900000000000013,0.0,-56.5
356,0,0,0.6000000000000014,-3.1900000000000013,0.0,-56.5
3913,0,0,0.6000000000000014,-3.240000000000002,0.0,-56.5
4941,0,0,0.5500000000000007,-3.3150000000000013,0.0,-54.0
11681,0,0,0.6000000000000014,-3.289999999999999,0.0,-53.66666666666703
6590,0,0,0.6000000000000014,-3.289999999999999,0.0,-52.5
4774,0,0,0.6000000000000014,-3.289999999999999,0.0,-59.33333333333297
10751,0,0,0.6000000000000014,-3.289999999999999,0.0,-51.0
11360,0,0,0.6000000000000014,-3.289999999999999,0.0,-53.0
7351,0,0,0.6000000000000014,-3.289999999999999,0.0,-51.25
118,0,0,0.6000000000000014,-3.289999999999999,0.0,-56.5
6345,0,0,0.6000000000000014,-3.289999999999999,0.0,-58.0
9915,0,0,0.6000000000000014,-3.289999999999999,0.0,-57.25
10303,0,0,0.6000000000000014,-3.289999999999999,0.0,-53.0
10856,0,0,0.6000000000000014,-3.289999999999999,0.0,-50.0
7608,0,0,0.5666666666666984,-3.323333333333302,0.0,-56.0
5100,0,0,0.6000000000000014,-3.3900000000000006,0.0,-53.0
3542,0,0,0.5,-3.5,0.0,-55.0
742,0,0,0.5500000000000007,-3.4450000000000003,0.0,-56.0
290,0,0,0.5,-3.5,0.0,-56.66666666666703
7505,0,0,0.5,-3.5500000000000007,0.0,-57.0
7906,0,0,0.5,-3.5,0.0,-53.0
8313,0,0,0.5,-3.5,0.0,-50.5
11613,0,0,0.5,-3.6000000000000014,0.0,-47.0
7195,0,0,0.41000000000000014,-3.6000000000000014,0.0,-53.0
4963,0,0,0.4700000000000024,-3.6000000000000014,0.0,-46.66666666666703
54,0,0,0.41000000000000014,-3.6000000000000014,0.0,-45.0
1298,0,0,0.41000000000000014,-3.6000000000000014,0.0,-50.0
6964,0,0,0.41000000000000014,-3.6000000000000014,0.0,-50.0
7154,0,0,0.4400000000000013,-3.5,0.0,-61.0
1829,0,1,0.41000000000000014,-3.5,0.0,-51.0
3238,0,1,0.4400000000000013,-3.59,0.0,-56.0
11380,0,1,0.41000000000000014,-3.59,0.0,-57.5
9655,0,1,0.41000000000000014,-3.522500000000001,0.0,-53.25
5700,0,1,0.41000000000000014,-3.59,0.0,-56.5
11397,0,1,0.41000000000000014,-3.59,0.0,-52.0
3708,0,1,0.41000000000000014,-3.59,0.0,-58.5
4112,0,1,0.41000000000000014,-3.59,0.0,-59.0
1649,0,1,0.41000000000000014,-3.59,0.0,-54.33333333333297
10257,0,1,0.41000000000000014,-3.59,0.0,-52.5
6290,0,1,0.41000000000000014,-3.59,0.0,-58.0
5673,0,1,0.41000000000000014,-3.6400000000000006,0.0,-59.0
7997,0,1,0.41000000000000014,-3.6566666666666983,0.0,-55.33333333333297
3853,0,1,0.41000000000000014,-3.6899999999999977,0.0,-55.33333333333297
11948,0,1,0.41000000000000014,-3.6899999999999977,0.0,-55.5
6341,0,1,0.41000000000000014,-3.6899999999999977,0.0,-54.0
9791,0,1,0.41000000000000014,-3.789999999999999,0.0,-55.0
11656,0,1,0.41000000000000014,-3.789999999999999,0.0,-58.5
6284,0,1,0.41000000000000014,-3.789999999999999,0.0,-55.0
7271,0,1,0.41000000000000014,-3.789999999999999,0.0,-55.5
1548,0,1,0.41000000000000014,-3.789999999999999,0.0,-58.33333333333297
5323,0,1,0.41000000000000014,-3.789999999999999,0.0,-56.5
3261,0,1,0.41000000000000014,-3.789999999999999,0.0,-53.5
3671,0,1,0.41000000000000014,-3.789999999999999,0.0,-53.0
9569,0,1,0.41000000000000014,-3.789999999999999,0.0,-56.0
4962,0,1,0.41000000000000014,-3.8999999999999986,0.0,-52.0
8513,0,1,0.41000000000000014,-3.8999999999999986,0.0,-61.0
1801,0,1,0.41000000000000014,-3.8999999999999986,0.0,-59.0
11633,0,1,0.41000000000000014,-3.8999999999999986,0.0,-52.5
2904,1,1,0.41000000000000014,-3.8999999999999986,356.0,-53.0
1133,0,1,0.41000000000000014,-3.8724999999999987,426.0,-49.75
4152,0,1,0.41000000000000014,-3.789999999999999,423.666666666667,-44.66666666666703
3185,0,1,0.41000000000000014,-3.826666666666693,423.666666666667,-37.33333333333297
6825,1,1,0.432500000000001,-3.789999999999999,419.0,-39.25
9434,1,1,0.4400000000000013,-3.789999999999999,419.0,-38.0
8994,1,1,0.5250000000000021,-3.4224999999999994,411.0,-12.25
7682,1,1,0.533333333333303,-3.2566666666666926,408.333333333333,-11.0
2719,1,1,0.5250000000000021,-3.2650000000000006,400.0,-3.0
11367,1,1,0.6000000000000014,-3.0,396.0,5.0
5474,1,1,0.6000000000000014,-3.0,396.0,16.0
10396,1,1,0.6000000000000014,-2.9666666666666934,398.333333333333,17.0
3841,1,1,0.6550000000000011,-2.8999999999999986,399.5,21.25
5722,1,1,0.6733333333333036,-2.826666666666693,413.0,26.0
7272,1,1,0.7100000000000009,-2.789999999999999,411.0,32.75
8594,1,1,0.7100000000000009,-2.789999999999999,411.0,31.0
1715,1,1,0.7100000000000009,-2.7233333333333007,411.0,38.5
2969,1,1,0.7100000000000009,-2.6899999999999977,412.2,43.25
8864,1,1,0.7100000000000009,-3.4499999999999993,395.67,44.25
6806,1,1,0.7100000000000009,-3.4499999999999993,395.67,52.33333333333303
5306,1,1,0.7100000000000009,-3.3500000000000014,395.67,54.0
10145,1,1,0.7100000000000009,-3.3500000000000014,395.67,61.0
2544,1,1,0.7349999999999994,-3.3275000000000006,402.67,70.75
11245,1,1,0.7600000000000016,-3.3049999999999997,409.67,75.0
1323,1,1,0.7433333333333039,-3.383333333333301,409.67,87.33333333333303
2213,1,1,0.7850000000000001,-3.2825000000000024,409.67,96.0
723,1,1,0.8100000000000023,-3.2600000000000016,409.67,96.33333333333303
7026,1,1,0.8100000000000023,-3.3200000000000003,409.67,100.0
10134,1,1,0.9100000000000001,-3.2600000000000016,409.67,115.66666666666697
1751,1,1,0.9700000000000024,-3.1933333333333067,414.33666666666704,126.0
324,1,1,1.0,-3.16,409.67,136.0
3189,1,1,1.033333333333303,-3.1233333333333064,419.003333333333,139.66666666666697
4171,1,1,1.0,-3.0500000000000007,415.27000000000004,149.25
5942,1,1,1.0500000000000007,-3.0500000000000007,416.67,160.39999999999998
6261,1,1,1.0,-3.0,420.17,160.0
6702,1,1,1.0250000000000021,-2.875,416.67,170.5
11552,1,1,1.0,-2.8500000000000014,409.67,174.33333333333303
7570,1,1,1.0,-2.8500000000000014,423.67,177.75
8083,1,1,1.0500000000000007,-2.900000000000002,423.67,180.5
1301,1,1,1.033333333333303,-2.9499999999999993,423.67,178.33333333333303
11479,1,1,1.0500000000000007,-2.8275000000000006,423.67,188.0
9166,1,1,1.0,-2.7600000000000016,423.67,189.5
7267,1,1,1.0500000000000007,-2.7600000000000016,423.67,194.0
6447,1,1,1.033333333333303,-2.7600000000000016,417.33666666666704,212.0
11956,1,1,1.0666666666666984,-2.7600000000000016,427.003333333333,218.0
420,1,1,1.0749999999999993,-2.7600000000000016,419.67,221.25
5845,1,1,1.1000000000000014,-2.7600000000000016,419.67,227.0
11581,1,1,1.1000000000000014,-2.7825000000000024,434.67,224.25
2629,1,1,1.1000000000000014,-2.7600000000000016,434.67,238.75
2192,1,1,1.0749999999999993,-2.8275000000000006,432.42,231.25
5090,1,1,1.1000000000000014,-2.789999999999999,429.67,240.33333333333303
6417,1,1,1.1275000000000013,-2.7349999999999994,445.92,270.5
10689,1,1,1.1733333333333036,-2.6933333333333067,446.33666666666704,272.66666666666697
6476,1,1,1.2100000000000009,-2.66,448.003333333333,267.33333333333303
11773,1,1,1.3999999999999986,-5.109999999999999,364.25,284.5
9,1,1,1.3999999999999986,-5.143333333333306,375.916666666667,285.16666666666697
419,1,1,1.4499999999999993,-4.982500000000002,381.5,307.25
11577,1,1,1.5,-5.109999999999999,383.25,310.5
6983,1,1,1.5999999999999979,-4.800000000000001,392.75,316.25
2718,1,1,1.5999999999999979,-4.803333333333306,397.75,331.75
7549,1,1,1.6674999999999969,-4.635000000000002,400.25,346.25
3724,1,1,1.6899999999999977,-4.609999999999999,402.25,352.5
10414,1,1,1.7899999999999991,-4.300000000000001,407.25,394.25
866,1,1,1.8633333333333049,-4.106666666666694,408.916666666667,423.83333333333303
10487,1,1,1.8999999999999986,-4.0275,414.5,432.25
10126,1,1,1.8999999999999986,-3.980999999999998,416.0,437.875
4921,1,1,1.9249999999999972,-3.9025,428.75,446.75
6187,1,1,1.9499999999999993,-3.7525000000000013,418.75,460.0
892,1,1,1.966666666666697,-3.606666666666694,406.583333333333,472.16666666666697
1695,1,1,2.0,-3.5733333333333057,413.25,484.83333333333303
11666,1,1,2.0,-3.5549999999999997,416.25,493.0
1065,1,1,2.0,-3.4250000000000007,399.75,501.75
541,1,1,2.0,-3.6700000000000017,388.25,505.1666666666699
3792,1,1,2.0,-3.6766666666666943,388.25,507.5
594,1,1,2.0,-3.6774999999999984,394.25,496.5
1735,1,1,2.0,-3.3999999999999986,396.75,519.5
7583,1,1,2.0,-3.4274999999999984,386.5,528.0
2894,1,1,2.0,-3.754999999999999,379.25,523.5
10993,1,1,2.0,-3.706666666666699,369.25,513.5
5463,1,1,2.0,-3.5549999999999997,369.25,509.5
6541,1,1,2.0,-3.469999999999999,369.25,510.1666666666699
2017,1,1,2.0,-3.3999999999999986,356.75,525.25
5623,1,1,2.0,-3.3999999999999986,376.75,533.5
2555,1,1,2.0,-3.3249999999999993,360.5,530.5
9156,1,1,2.0,-3.3000000000000007,349.25,524.1666666666699
1227,1,1,1.9749999999999979,-3.3000000000000007,360.5,522.0
6386,1,1,1.9749999999999979,-3.2775,364.25,525.0
2110,1,1,2.0,-3.210000000000001,368.0,529.5
9644,1,1,2.0,-3.143333333333306,372.583333333333,531.5
1026,1,1,2.0,-3.1849999999999987,364.25,535.5
6076,1,1,2.0,-3.1099999999999994,364.25,533.0
2086,1,1,2.0,-3.1099999999999994,371.75,537.0
3345,1,1,0.7250000000000014,-2.557500000000001,303.0,525.5799999999999
8685,1,1,0.7000000000000028,-2.530000000000001,303.0,524.3299999999999
11018,1,1,0.7000000000000028,-2.5549999999999997,313.5,532.0799999999999
2883,1,1,0.7000000000000028,-2.5549999999999997,303.0,533.0799999999999
9177,1,1,0.7000000000000028,-2.5,303.0,529.5799999999999
7336,1,1,0.7000000000000028,-2.4499999999999993,313.5,538.3299999999999
8647,1,1,0.7000000000000028,-2.5,306.5,530.8299999999999
11172,1,1,0.7000000000000028,-2.3999999999999986,303.0,540.3299999999999
5107,1,1,0.7000000000000028,-2.4250000000000007,303.0,534.3299999999999
5412,1,1,0.7000000000000028,-2.3333333333333,307.5,540.8299999999999
10744,1,1,0.7000000000000028,-2.375,317.5,540.5799999999999
9425,1,1,0.7000000000000028,-2.3500000000000014,322.5,539.8299999999999
6249,1,1,0.7000000000000028,-2.3599999999999994,322.5,541.0799999999999
10858,0,1,0.7000000000000028,-2.3999999999999986,312.5,529.3299999999999
5740,0,1,0.6500000000000021,-2.4499999999999993,322.5,531.8299999999999
9374,1,1,0.6500000000000021,-2.66,322.5,517.3299999999999
11193,1,1,0.6000000000000014,-2.710000000000001,322.5,517.5799999999999
1420,1,1,0.6000000000000014,-2.710000000000001,322.5,516.8299999999999
6880,1,1,0.6500000000000021,-2.754999999999999,307.5,501.83
4194,1,1,0.6750000000000007,-2.7074999999999996,307.5,499.08
6307,1,1,0.7000000000000028,-2.754999999999999,315.0,495.33
5455,1,1,0.7000000000000028,-2.754999999999999,317.5,491.83
4719,1,1,0.6799999999999997,-2.7840000000000025,315.0,499.33
5526,1,1,0.6000000000000014,-2.8249999999999993,307.5,505.33
11390,1,1,0.633333333333308,-2.7699999999999996,307.5,506.4966666666699
1662,1,1,0.6750000000000007,-2.710000000000001,297.75,514.8299999999999
8726,1,1,0.6500000000000021,-2.66,303.75,523.3299999999999
3350,1,1,0.6750000000000007,-2.657499999999999,307.5,525.8299999999999
8442,1,1,0.625,-2.66,322.5,523.8299999999999
6278,1,1,0.625,-2.6849999999999987,316.5,531.8299999999999
4076,1,1,0.6666666666666998,-2.5733333333333057,317.5,537.4966666666699
9162,1,1,-0.17999999999999972,-2.1999999999999993,237.38,540.75
7841,1,1,-0.17999999999999972,-2.1999999999999993,222.38,557.25
2365,1,1,-0.17999999999999972,-2.099999999999998,217.38,577.4166666666699
7818,1,1,-0.17999999999999972,-2.099999999999998,212.38,575.75
11894,1,1,-0.17999999999999972,-2.099999999999998,212.38,571.0833333333301
11410,1,1,-0.10500000000000043,-2.099999999999998,212.38,573.25
4322,1,1,-0.10500000000000043,-2.099999999999998,197.38,564.0
9018,1,1,-0.08000000000000185,-2.099999999999998,197.38,564.0833333333301
10150,1,1,-0.08000000000000185,-2.099999999999998,207.88,569.25
4259,1,1,-0.08000000000000185,-2.099999999999998,213.13,570.25
8529,1,1,-0.08000000000000185,-2.099999999999998,206.38,561.75
9385,1,1,-0.08000000000000185,-2.099999999999998,202.38,565.25
9029,1,1,-0.13000000000000256,-2.099999999999998,202.38,567.0
10176,1,1,-0.08000000000000185,-2.099999999999998,213.04666666666702,562.75
3971,1,1,-0.08000000000000185,-2.0,218.38,560.0
4227,1,1,-0.08000000000000185,-1.9366666666666994,207.71333333333297,553.75
4816,1,1,-0.11333333333330131,-1.8433333333333053,202.38,570.75
5020,1,1,-0.08000000000000185,-1.9100000000000001,202.38,585.5
4597,1,1,-0.08000000000000185,-1.8433333333333053,202.38,591.0833333333301
5142,1,1,-0.08000000000000185,-1.7824999999999989,202.38,597.75
365,1,1,-0.08000000000000185,-1.8099999999999987,213.04666666666702,598.75
8808,1,1,-0.08000000000000185,-1.7274999999999991,207.88,598.5
1177,1,1,-0.08000000000000185,-1.6999999999999993,212.38,602.4166666666699
5732,1,1,-0.08000000000000185,-1.6999999999999993,212.38,614.4166666666699
714,1,1,-0.08000000000000185,-1.6750000000000007,216.13,621.0
8521,1,1,-0.08000000000000185,-1.6999999999999993,212.38,628.0
8723,1,1,-0.08000000000000185,-1.6999999999999993,212.38,623.5
6670,1,1,-0.08000000000000185,-1.6333333333333009,212.38,631.0833333333301
217,1,1,-0.08000000000000185,-1.6999999999999993,207.88,630.25
9581,1,1,-0.08000000000000185,-1.5999999999999979,202.38,620.25
7616,1,1,-0.08000000000000185,-1.625,202.38,627.0
8178,1,1,-0.08000000000000185,-1.6333333333333009,202.38,632.75
9710,1,1,-0.08000000000000185,-1.5999999999999979,202.38,630.75
4020,1,1,-0.10500000000000043,-1.5999999999999979,202.38,630.5
8056,1,1,-0.08000000000000185,-1.5999999999999979,202.38,625.0
5403,1,1,-0.08000000000000185,-1.6999999999999993,202.38,621.25
4450,1,1,-0.08000000000000185,-1.6750000000000007,202.38,608.25
6262,1,1,-0.08000000000000185,-1.5999999999999979,218.38,617.75
3968,1,1,-0.10500000000000043,-1.5249999999999986,213.13,621.0
4782,1,1,-0.10500000000000043,-1.5749999999999993,216.88,621.5
5944,1,1,-0.08000000000000185,-1.5999999999999979,219.88,616.25
4675,1,1,-0.5,-1.5,207.32999999999998,612.21
465,1,1,-0.5,-1.5,208.996666666667,604.21
6123,1,1,-0.5,-1.5,217.32999999999998,613.96
2878,1,1,-0.5,-1.6000000000000014,229.82999999999998,608.21
6519,1,1,-0.5249999999999986,-1.6000000000000014,214.82999999999998,598.96
7382,1,1,-0.5,-1.533333333333303,217.32999999999998,593.5433333333301
7501,1,1,-0.5,-1.6000000000000014,245.66333333333296,577.87666666667
1123,1,1,-0.5,-1.6000000000000014,267.33,579.71
6844,1,1,-0.5,-1.6366666666666951,293.33,580.71
8511,1,1,-0.5,-1.7600000000000016,297.53000000000003,576.01
5442,1,1,-0.4399999999999977,-1.7433333333333074,305.663333333333,575.21
6367,1,1,-0.41000000000000014,-1.735000000000003,311.83,557.46
9640,1,1,-0.384999999999998,-1.735000000000003,349.83,557.21
2019,1,1,-0.3099999999999987,-1.6275000000000013,400.58,580.21
7971,1,1,-0.22749999999999915,-1.7100000000000009,452.08,593.21
9905,1,1,-0.16666666666669272,-1.7766666666666957,350.33,586.5433333333301
3255,1,1,-0.125,-1.7600000000000016,403.33,587.71
9835,1,1,-0.09999999999999787,-1.8100000000000023,431.83,594.71
10471,1,1,-0.09999999999999787,-1.7433333333333074,404.663333333333,599.21
10209,1,1,-0.02499999999999858,-1.7100000000000009,408.83,605.46
8197,1,1,-0.033333333333299464,-1.6366666666666951,390.99666666666695,602.5433333333301
10606,1,1,0.0,-1.5250000000000021,381.33,618.46
11612,1,1,0.0,-1.7100000000000009,263.33,604.5433333333301
7119,0,1,0.0,-1.7100000000000009,274.58,614.21
6966,0,1,0.0,-1.7100000000000009,282.33,607.87666666667
9056,0,1,-0.02499999999999858,-1.735000000000003,348.08,597.46
1734,0,1,0.0,-1.7850000000000001,340.58,596.96
6356,0,1,0.0,-1.9000000000000021,271.33,584.21
4310,0,1,0.0,-1.9333333333333016,278.99666666666695,577.87666666667
10425,0,1,-0.02499999999999858,-2.025000000000002,276.58,572.71
4808,0,1,-0.033333333333299464,-2.033333333333303,267.33,547.21
7885,1,1,-0.05000000000000071,-2.0500000000000007,264.33,545.21
10595,1,1,-0.07499999999999929,-2.1025000000000027,279.58,535.21
1208,1,1,-0.09999999999999787,-2.210000000000001,291.663333333333,533.21
5362,1,1,-0.07499999999999929,-2.1025000000000027,309.08,531.71
5595,1,1,-0.07499999999999929,-2.075000000000003,327.83,537.21
11300,1,1,0.022500000000000853,-2.1275000000000013,429.58,521.21
9351,0,1,0.1566666666666947,-2.2766666666666957,419.33,518.96
9044,0,1,0.19000000000000128,-2.400000000000002,325.83,509.71
827,0,1,0.6000000000000014,-0.09999999999999787,451.08000000000004,406.0
5250,0,1,0.6000000000000014,-0.09999999999999787,416.83000000000004,399.0
2534,1,1,0.6000000000000014,-0.254999999999999,366.33000000000004,386.0
7043,1,1,0.5500000000000007,-0.28249999999999886,328.83000000000004,382.0
1710,0,1,0.5,-0.3766666666666936,-136.67,376.0
7674,0,1,0.5,-0.22749999999999915,-140.92,360.5
9978,0,1,0.41000000000000014,-0.1999999999999993,-154.67,373.0
683,0,1,0.41000000000000014,-0.125,-136.67,364.25
8672,0,1,0.3766666666667007,-0.13333333333330089,-135.00333333333327,361.33333333333303
10813,0,1,0.3100000000000023,-0.14999999999999858,-134.17,356.0
6017,0,1,0.3100000000000023,-0.09999999999999787,-139.67,348.5
7185,0,1,0.27666666666669926,-0.09999999999999787,-136.67,349.33333333333303
14,0,1,0.21000000000000085,-0.09999999999999787,-136.67,347.75
5025,0,1,0.21000000000000085,-0.09999999999999787,-136.67,343.0
11173,0,1,0.12750000000000128,-0.14999999999999858,-134.17,333.5
4952,0,1,0.10000000000000142,-0.09999999999999787,-134.17,330.75
2666,0,1,0.10000000000000142,-0.09999999999999787,-139.00333333333327,327.66666666666697
5556,0,1,0.10000000000000142,-0.09999999999999787,-121.66999999999999,329.5
7352,0,1,0.10000000000000142,-0.09999999999999787,-114.66999999999999,322.25
3743,0,1,0.10000000000000142,-0.09999999999999787,-96.16999999999999,320.0
10702,0,1,0.03333333333330657,-0.09999999999999787,-76.00333333333329,311.33333333333303
1,0,1,0.0,-0.09999999999999787,-77.66999999999999,301.25
345,0,1,0.0,-0.09999999999999787,-86.00333333333329,302.0
10056,0,1,0.0,-0.09999999999999787,-54.91999999999999,297.5
4845,1,1,0.0,-0.033333333333299464,166.66333333333304,299.33333333333303
6088,1,1,0.0,-0.05000000000000071,304.58000000000004,292.75
5677,0,1,0.0,-0.09999999999999787,335.83000000000004,291.5
37,0,1,-0.022500000000000853,-0.027499999999999858,399.83000000000004,282.5
1638,0,1,0.0,0.08999999999999986,401.58000000000004,278.25
